subject,trial,time,pupil_left,x_pos_left,y_pos_left,blink,message,acc,block,rt,item,script,alt,pupil_right,x_pos_right,y_pos_right
11,1,0,3635,971.599975585938,563.200012207031,0,MODERECORDCRL,1,0,3833,mourn.png,cursive,word,3655,991.599975585938,563.200012207031
11,1,4,3634,973.400024414062,564.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3654,993.400024414062,564.700012207031
11,1,8,3626,971.799987792969,566.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3646,991.799987792969,566.700012207031
11,1,12,3622,971,566.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3642,991,566.200012207031
11,1,16,3621,972.099975585938,566.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3641,992.099975585938,566.200012207031
11,1,20,3621,972.099975585938,565.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3641,992.099975585938,565.799987792969
11,1,24,3618,972.200012207031,565.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3638,992.200012207031,565.299987792969
11,1,28,3618,971.200012207031,564.5,0,NA,1,0,3833,mourn.png,cursive,word,3638,991.200012207031,564.5
11,1,32,3617,970.700012207031,564.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3637,990.700012207031,564.400024414062
11,1,36,3611,971.099975585938,565.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3631,991.099975585938,565.400024414062
11,1,40,3616,972.400024414062,565.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3636,992.400024414062,565.599975585938
11,1,44,3608,972,564.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3628,992,564.799987792969
11,1,48,3610,972.5,565.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3630,992.5,565.200012207031
11,1,52,3609,972,564.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3629,992,564.799987792969
11,1,56,3606,971.400024414062,564.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3626,991.400024414062,564.799987792969
11,1,60,3602,970.900024414062,566.200012207031,0,fixationbaseline,1,0,3833,mourn.png,cursive,word,3622,990.900024414062,566.200012207031
11,1,64,3601,970.5,566,0,NA,1,0,3833,mourn.png,cursive,word,3621,990.5,566
11,1,68,3600,964.700012207031,562,0,NA,1,0,3833,mourn.png,cursive,word,3620,984.700012207031,562
11,1,72,3595,959,561.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3615,979,561.200012207031
11,1,76,3599,958.299987792969,560.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3619,978.299987792969,560.200012207031
11,1,80,3592,960.299987792969,557.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3612,980.299987792969,557.099975585938
11,1,84,3592,961.799987792969,557.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3612,981.799987792969,557.700012207031
11,1,88,3596,961.700012207031,558.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3616,981.700012207031,558.799987792969
11,1,92,3594,961.5,558.5,0,NA,1,0,3833,mourn.png,cursive,word,3614,981.5,558.5
11,1,96,3591,961.400024414062,561.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3611,981.400024414062,561.200012207031
11,1,100,3596,961.5,561.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3616,981.5,561.799987792969
11,1,104,3588,961.5,561.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3608,981.5,561.400024414062
11,1,108,3586,961.299987792969,559.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3606,981.299987792969,559.799987792969
11,1,112,3586,960.799987792969,558.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3606,980.799987792969,558.700012207031
11,1,116,3585,960.400024414062,558.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3605,980.400024414062,558.400024414062
11,1,120,3585,959.599975585938,559,0,NA,1,0,3833,mourn.png,cursive,word,3605,979.599975585938,559
11,1,124,3579,957.799987792969,558.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3599,977.799987792969,558.900024414062
11,1,128,3582,958.200012207031,559.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3602,978.200012207031,559.299987792969
11,1,132,3587,959.599975585938,560.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3607,979.599975585938,560.700012207031
11,1,136,3583,958.5,560.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3603,978.5,560.799987792969
11,1,140,3585,958,561.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3605,978,561.799987792969
11,1,144,3585,959.200012207031,561.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3605,979.200012207031,561.400024414062
11,1,148,3586,960.900024414062,559.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3606,980.900024414062,559.200012207031
11,1,152,3587,959.700012207031,558.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3607,979.700012207031,558.799987792969
11,1,156,3587,958.599975585938,558,0,NA,1,0,3833,mourn.png,cursive,word,3607,978.599975585938,558
11,1,160,3586,959.400024414062,559.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3606,979.400024414062,559.200012207031
11,1,164,3583,958.599975585938,559.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3603,978.599975585938,559.299987792969
11,1,168,3582,958.299987792969,559.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3602,978.299987792969,559.200012207031
11,1,172,3581,957.200012207031,559.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3601,977.200012207031,559.700012207031
11,1,176,3583,958,558.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3603,978,558.900024414062
11,1,180,3584,958.200012207031,560.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3604,978.200012207031,560.599975585938
11,1,184,3587,958.200012207031,561.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3607,978.200012207031,561.299987792969
11,1,188,3587,958.599975585938,559.5,0,NA,1,0,3833,mourn.png,cursive,word,3607,978.599975585938,559.5
11,1,192,3588,958.200012207031,559.5,0,NA,1,0,3833,mourn.png,cursive,word,3608,978.200012207031,559.5
11,1,196,3584,957.400024414062,559,0,NA,1,0,3833,mourn.png,cursive,word,3604,977.400024414062,559
11,1,200,3583,957.700012207031,558.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3603,977.700012207031,558.400024414062
11,1,204,3581,957.299987792969,558.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3601,977.299987792969,558.700012207031
11,1,208,3581,957,556.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3601,977,556.900024414062
11,1,212,3581,957.200012207031,556.900024414062,0,target,1,0,3833,mourn.png,cursive,word,3601,977.200012207031,556.900024414062
11,1,216,3579,956.599975585938,557.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3599,976.599975585938,557.799987792969
11,1,220,3579,957.299987792969,557.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3599,977.299987792969,557.900024414062
11,1,224,3581,956.099975585938,557.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3601,976.099975585938,557.900024414062
11,1,228,3582,958.299987792969,557.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3602,978.299987792969,557.700012207031
11,1,232,3578,958.5,558.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3598,978.5,558.299987792969
11,1,236,3578,958.900024414062,557.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3598,978.900024414062,557.299987792969
11,1,240,3576,958.799987792969,558.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3596,978.799987792969,558.299987792969
11,1,244,3575,958,558,0,NA,1,0,3833,mourn.png,cursive,word,3595,978,558
11,1,248,3576,957.799987792969,556.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3596,977.799987792969,556.799987792969
11,1,252,3576,958,558.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3596,978,558.299987792969
11,1,256,3573,958.400024414062,558.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3593,978.400024414062,558.799987792969
11,1,260,3573,958,559.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3593,978,559.599975585938
11,1,264,3572,958.900024414062,560,0,NA,1,0,3833,mourn.png,cursive,word,3592,978.900024414062,560
11,1,268,3569,960.599975585938,560.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3589,980.599975585938,560.200012207031
11,1,272,3559,971.200012207031,551.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3579,991.200012207031,551.599975585938
11,1,276,3561,983.900024414062,544,0,NA,1,0,3833,mourn.png,cursive,word,3581,1003.900024414062,544
11,1,280,3563,988.599975585938,542.5,0,NA,1,0,3833,mourn.png,cursive,word,3583,1008.599975585938,542.5
11,1,284,3560,989.400024414062,545.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3580,1009.400024414062,545.799987792969
11,1,288,3563,988.200012207031,547.5,0,NA,1,0,3833,mourn.png,cursive,word,3583,1008.200012207031,547.5
11,1,292,3570,987.099975585938,548.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3590,1007.099975585938,548.900024414062
11,1,296,3559,985,546.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3579,1005,546.900024414062
11,1,300,3557,985.299987792969,547.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3577,1005.299987792969,547.099975585938
11,1,304,3561,986.5,548.5,0,NA,1,0,3833,mourn.png,cursive,word,3581,1006.5,548.5
11,1,308,3563,986.099975585938,548.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3583,1006.099975585938,548.299987792969
11,1,312,3559,985.900024414062,546.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3579,1005.900024414062,546.900024414062
11,1,316,3558,986.200012207031,546.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3578,1006.200012207031,546.799987792969
11,1,320,3552,985.5,547.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3572,1005.5,547.200012207031
11,1,324,3555,985.799987792969,547.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3575,1005.799987792969,547.400024414062
11,1,328,3553,986.400024414062,547.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3573,1006.400024414062,547.200012207031
11,1,332,3549,985.700012207031,546.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3569,1005.700012207031,546.200012207031
11,1,336,3544,985.400024414062,546.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3564,1005.400024414062,546.299987792969
11,1,340,3541,985.700012207031,546.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3561,1005.700012207031,546.299987792969
11,1,344,3538,985.900024414062,546,0,NA,1,0,3833,mourn.png,cursive,word,3558,1005.900024414062,546
11,1,348,3538,985.400024414062,546.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3558,1005.400024414062,546.900024414062
11,1,352,3538,985.099975585938,548,0,NA,1,0,3833,mourn.png,cursive,word,3558,1005.099975585938,548
11,1,356,3539,985.299987792969,547.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3559,1005.299987792969,547.700012207031
11,1,360,3535,982.599975585938,546.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3555,1002.599975585938,546.799987792969
11,1,364,3534,982.099975585938,547.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3554,1002.099975585938,547.299987792969
11,1,368,3532,982.700012207031,548.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3552,1002.700012207031,548.700012207031
11,1,372,3527,982.200012207031,548.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3547,1002.200012207031,548.400024414062
11,1,376,3526,982.099975585938,546.5,0,NA,1,0,3833,mourn.png,cursive,word,3546,1002.099975585938,546.5
11,1,380,3524,981.799987792969,545.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3544,1001.799987792969,545.900024414062
11,1,384,3526,983.400024414062,546.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3546,1003.400024414062,546.299987792969
11,1,388,3531,983,547.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3551,1003,547.299987792969
11,1,392,3525,982.599975585938,544.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3545,1002.599975585938,544.900024414062
11,1,396,3518,982.700012207031,544.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3538,1002.700012207031,544.799987792969
11,1,400,3520,982,546.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3540,1002,546.700012207031
11,1,404,3517,981.700012207031,546.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3537,1001.700012207031,546.299987792969
11,1,408,3515,982,546.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3535,1002,546.099975585938
11,1,412,3516,982,546.5,0,NA,1,0,3833,mourn.png,cursive,word,3536,1002,546.5
11,1,416,3513,981.900024414062,545,0,NA,1,0,3833,mourn.png,cursive,word,3533,1001.900024414062,545
11,1,420,3509,981.900024414062,545.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3529,1001.900024414062,545.799987792969
11,1,424,3507,982.5,546.5,0,NA,1,0,3833,mourn.png,cursive,word,3527,1002.5,546.5
11,1,428,3508,982.400024414062,546.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3528,1002.400024414062,546.799987792969
11,1,432,3509,981.799987792969,547.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3529,1001.799987792969,547.599975585938
11,1,436,3515,982.599975585938,548.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3535,1002.599975585938,548.099975585938
11,1,440,3512,983.900024414062,548.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3532,1003.900024414062,548.599975585938
11,1,444,3510,983.900024414062,549.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3530,1003.900024414062,549.299987792969
11,1,448,3509,984,548,0,NA,1,0,3833,mourn.png,cursive,word,3529,1004,548
11,1,452,3507,983.5,547.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3527,1003.5,547.400024414062
11,1,456,3505,982.700012207031,547.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3525,1002.700012207031,547.099975585938
11,1,460,3501,981.799987792969,546,0,NA,1,0,3833,mourn.png,cursive,word,3521,1001.799987792969,546
11,1,464,3501,982.900024414062,547.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3521,1002.900024414062,547.700012207031
11,1,468,3502,983.900024414062,548.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3522,1003.900024414062,548.400024414062
11,1,472,3502,983.599975585938,547.5,0,NA,1,0,3833,mourn.png,cursive,word,3522,1003.599975585938,547.5
11,1,476,3505,984.299987792969,548.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3525,1004.299987792969,548.799987792969
11,1,480,3505,984.5,549,0,NA,1,0,3833,mourn.png,cursive,word,3525,1004.5,549
11,1,484,3501,984.799987792969,549.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3521,1004.799987792969,549.200012207031
11,1,488,3500,984.799987792969,549,0,NA,1,0,3833,mourn.png,cursive,word,3520,1004.799987792969,549
11,1,492,3499,985.299987792969,549,0,NA,1,0,3833,mourn.png,cursive,word,3519,1005.299987792969,549
11,1,496,3494,984.700012207031,548.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3514,1004.700012207031,548.700012207031
11,1,500,3494,985.400024414062,549,0,NA,1,0,3833,mourn.png,cursive,word,3514,1005.400024414062,549
11,1,504,3494,985.400024414062,548.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3514,1005.400024414062,548.900024414062
11,1,508,3493,984,548.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3513,1004,548.799987792969
11,1,512,3491,983.200012207031,548.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3511,1003.200012207031,548.599975585938
11,1,516,3492,982.700012207031,548,0,NA,1,0,3833,mourn.png,cursive,word,3512,1002.700012207031,548
11,1,520,3492,983.099975585938,547.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3512,1003.099975585938,547.799987792969
11,1,524,3493,984.099975585938,547.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3513,1004.099975585938,547.700012207031
11,1,528,3493,983.799987792969,547.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3513,1003.799987792969,547.400024414062
11,1,532,3489,982.700012207031,547.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3509,1002.700012207031,547.200012207031
11,1,536,3490,982.599975585938,547.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3510,1002.599975585938,547.799987792969
11,1,540,3489,983.5,546.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3509,1003.5,546.799987792969
11,1,544,3488,983.200012207031,545.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3508,1003.200012207031,545.599975585938
11,1,548,3485,983.700012207031,545.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3505,1003.700012207031,545.799987792969
11,1,552,3489,985.099975585938,547.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3509,1005.099975585938,547.099975585938
11,1,556,3482,985,546.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3502,1005,546.200012207031
11,1,560,3484,983.400024414062,546.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3504,1003.400024414062,546.599975585938
11,1,564,3479,982.599975585938,544.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3499,1002.599975585938,544.299987792969
11,1,568,3478,982.099975585938,543.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3498,1002.099975585938,543.599975585938
11,1,572,3477,982.700012207031,544,0,NA,1,0,3833,mourn.png,cursive,word,3497,1002.700012207031,544
11,1,576,3476,983,542.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3496,1003,542.299987792969
11,1,580,3474,982.200012207031,541.5,0,NA,1,0,3833,mourn.png,cursive,word,3494,1002.200012207031,541.5
11,1,584,3470,985.5,545,0,NA,1,0,3833,mourn.png,cursive,word,3490,1005.5,545
11,1,588,3468,987.900024414062,546.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3488,1007.900024414062,546.900024414062
11,1,592,3469,989.900024414062,546.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3489,1009.900024414062,546.900024414062
11,1,596,3468,994.299987792969,547.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3488,1014.299987792969,547.599975585938
11,1,600,3462,998.400024414062,551.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3482,1018.400024414062,551.099975585938
11,1,604,3456,1001.09997558594,555.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3476,1021.09997558594,555.200012207031
11,1,608,3455,1005,557.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3475,1025,557.900024414062
11,1,612,3471,1006.40002441406,552.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3491,1026.40002441406,552.299987792969
11,1,616,3461,1010.40002441406,551.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3481,1030.40002441406,551.599975585938
11,1,620,3353,1017.79998779297,582.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3373,1037.7999877929701,582.099975585938
11,1,624,3051,1043.69995117188,689.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3071,1063.69995117188,689.599975585938
11,1,628,2385,994.299987792969,827.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,2405,1014.299987792969,827.799987792969
11,1,632,NA,100000000,100000000,0,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,636,NA,100000000,100000000,1,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,640,NA,100000000,100000000,1,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,644,NA,100000000,100000000,1,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,648,NA,100000000,100000000,1,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,652,NA,100000000,100000000,1,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,656,NA,100000000,100000000,1,NA,1,0,3833,mourn.png,cursive,word,NA,100000020,100000000
11,1,660,2789,392.100006103516,575.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,2809,412.100006103516,575.400024414062
11,1,664,2810,378.899993896484,568.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,2830,398.899993896484,568.200012207031
11,1,668,2830,365.799987792969,561,0,NA,1,0,3833,mourn.png,cursive,word,2850,385.799987792969,561
11,1,672,3150,1014.5,641.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3170,1034.5,641.299987792969
11,1,676,3279,1009.09997558594,584.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3299,1029.09997558594,584.900024414062
11,1,680,3540,989.799987792969,478.100006103516,0,NA,1,0,3833,mourn.png,cursive,word,3560,1009.799987792969,478.100006103516
11,1,684,3811,974.099975585938,380.5,0,NA,1,0,3833,mourn.png,cursive,word,3831,994.099975585938,380.5
11,1,688,3843,968.5,390,0,NA,1,0,3833,mourn.png,cursive,word,3863,988.5,390
11,1,692,3693,980.700012207031,443.600006103516,0,NA,1,0,3833,mourn.png,cursive,word,3713,1000.700012207031,443.600006103516
11,1,696,3505,987.299987792969,496.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3525,1007.299987792969,496.200012207031
11,1,700,3514,987.200012207031,502.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3534,1007.200012207031,502.799987792969
11,1,704,3577,988.700012207031,498.899993896484,0,NA,1,0,3833,mourn.png,cursive,word,3597,1008.700012207031,498.899993896484
11,1,708,3665,994.5,490.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3685,1014.5,490.799987792969
11,1,712,3596,996.799987792969,502.899993896484,0,NA,1,0,3833,mourn.png,cursive,word,3616,1016.799987792969,502.899993896484
11,1,716,3460,993.900024414062,523.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3480,1013.900024414062,523.200012207031
11,1,720,3450,993,524.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3470,1013,524.700012207031
11,1,724,3453,993.400024414062,524.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3473,1013.400024414062,524.700012207031
11,1,728,3449,993.900024414062,529.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3469,1013.900024414062,529.700012207031
11,1,732,3444,994,532.5,0,NA,1,0,3833,mourn.png,cursive,word,3464,1014,532.5
11,1,736,3440,992.900024414062,530.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3460,1012.900024414062,530.200012207031
11,1,740,3441,995.299987792969,531,0,NA,1,0,3833,mourn.png,cursive,word,3461,1015.299987792969,531
11,1,744,3440,993,529.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3460,1013,529.900024414062
11,1,748,3442,993.799987792969,529.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3462,1013.799987792969,529.299987792969
11,1,752,3440,994.799987792969,529.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3460,1014.799987792969,529.400024414062
11,1,756,3442,994.400024414062,529,0,NA,1,0,3833,mourn.png,cursive,word,3462,1014.400024414062,529
11,1,760,3443,996.200012207031,528.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3463,1016.200012207031,528.400024414062
11,1,764,3440,995.599975585938,527.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3460,1015.599975585938,527.900024414062
11,1,768,3444,995.299987792969,528.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3464,1015.299987792969,528.299987792969
11,1,772,3440,995.200012207031,527,0,NA,1,0,3833,mourn.png,cursive,word,3460,1015.200012207031,527
11,1,776,3440,995.099975585938,525.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3460,1015.099975585938,525.900024414062
11,1,780,3437,992.400024414062,524.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3457,1012.400024414062,524.200012207031
11,1,784,3435,991.400024414062,525.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3455,1011.400024414062,525.700012207031
11,1,788,3432,991.099975585938,524,0,NA,1,0,3833,mourn.png,cursive,word,3452,1011.099975585938,524
11,1,792,3433,990.900024414062,522.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3453,1010.900024414062,522.700012207031
11,1,796,3434,989.599975585938,524.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3454,1009.599975585938,524.200012207031
11,1,800,3435,991.599975585938,524.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3455,1011.599975585938,524.400024414062
11,1,804,3435,993.200012207031,525.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3455,1013.200012207031,525.200012207031
11,1,808,3431,993.099975585938,525.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3451,1013.099975585938,525.900024414062
11,1,812,3430,994,524.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3450,1014,524.400024414062
11,1,816,3431,995.400024414062,524.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3451,1015.400024414062,524.700012207031
11,1,820,3427,995,523.400024414062,0,NA,1,0,3833,mourn.png,cursive,word,3447,1015,523.400024414062
11,1,824,3423,991.700012207031,521.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3443,1011.700012207031,521.599975585938
11,1,828,3421,989.299987792969,521.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3441,1009.299987792969,521.799987792969
11,1,832,3419,988.400024414062,520.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3439,1008.400024414062,520.900024414062
11,1,836,3422,988.400024414062,520.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3442,1008.400024414062,520.700012207031
11,1,840,3424,988.900024414062,520.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3444,1008.900024414062,520.599975585938
11,1,844,3418,988.900024414062,519.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3438,1008.900024414062,519.299987792969
11,1,848,3420,989.799987792969,519.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3440,1009.799987792969,519.799987792969
11,1,852,3422,989.799987792969,519.5,0,NA,1,0,3833,mourn.png,cursive,word,3442,1009.799987792969,519.5
11,1,856,3419,989.400024414062,518.599975585938,0,NA,1,0,3833,mourn.png,cursive,word,3439,1009.400024414062,518.599975585938
11,1,860,3414,988.900024414062,518.799987792969,0,NA,1,0,3833,mourn.png,cursive,word,3434,1008.900024414062,518.799987792969
11,1,864,3419,990.299987792969,519.5,0,NA,1,0,3833,mourn.png,cursive,word,3439,1010.299987792969,519.5
11,1,868,3418,988.900024414062,518.700012207031,0,NA,1,0,3833,mourn.png,cursive,word,3438,1008.900024414062,518.700012207031
11,1,872,3417,990,519.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3437,1010,519.099975585938
11,1,876,3417,990.400024414062,518.900024414062,0,NA,1,0,3833,mourn.png,cursive,word,3437,1010.400024414062,518.900024414062
11,1,880,3421,989.599975585938,520.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3441,1009.599975585938,520.299987792969
11,1,884,3420,989.200012207031,519.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3440,1009.200012207031,519.099975585938
11,1,888,3425,990.599975585938,519.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3445,1010.599975585938,519.299987792969
11,1,892,3422,990.200012207031,519.5,0,NA,1,0,3833,mourn.png,cursive,word,3442,1010.200012207031,519.5
11,1,896,3421,990.700012207031,519.299987792969,0,NA,1,0,3833,mourn.png,cursive,word,3441,1010.700012207031,519.299987792969
11,1,900,3424,990.400024414062,519.099975585938,0,NA,1,0,3833,mourn.png,cursive,word,3444,1010.400024414062,519.099975585938
11,1,904,3425,992,519.200012207031,0,NA,1,0,3833,mourn.png,cursive,word,3445,1012,519.200012207031
